,text,intent,domain,dataset
2118,show me the flights from philadelphia to dallas with a stop in atlanta,flight,atis,train
2119,show me the flights from denver to philadelphia and the flights from pittsburgh to philadelphia,flight,atis,train
2120,also give me a list of flights between oakland and boston,flight,atis,train
2121,show first flight from boston to philadelphia,flight,atis,train
2122,what is the yn code,abbreviation,atis,train
2123,what is fare code h,abbreviation,atis,train
2124,i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,aircraft,atis,train
2126,show flights from denver to oakland arriving between 12 and 1 o'clock,flight,atis,train
2127,what are the flights from charlotte to atlanta returning on tuesday july thirteenth,flight,atis,train
2129,what is the name of the airport in philadelphia,airport,atis,train
2130,okay i would like to know the type of aircraft used on a flight from cleveland to dallas please,aircraft,atis,train
2131,show last flight from philadelphia to boston,flight,atis,train
2132,i want a flight from boston to atlanta,flight,atis,train
2134,when are the american flights from phoenix to milwaukee,flight,atis,train
2135,what are the cheapest one way flights from denver to atlanta,flight,atis,train
2136,how much would car rental cost in atlanta,ground_fare,atis,train
2138,list flights from pittsburgh to boston leaving after 3 in the afternoon,flight,atis,train
2140,list the nonstop flights from miami to new york on a sunday along with the fares that are less than 466 dollars,flight,atis,train
2141,i need a listing of flights from st. petersburg florida to tacoma washington leaving tomorrow and i would like to have a stopover in milwaukee please,flight,atis,train
2142,what flights from los angeles to minneapolis,flight,atis,train
2143,show me the cheapest flights round trip from new york to san jose,flight,atis,train
2144,show flights from pittsburgh to oakland,flight,atis,train
2145,show all monday flights from san francisco to pittsburgh,flight,atis,train
2146,i 'd like to see the flights from pittsburgh to philadelphia,flight,atis,train
2147,show me airline abbreviations,airline,atis,train
2148,list the first class flights from baltimore to denver,flight,atis,train
2149,could you show me all flights from montreal to charlotte,flight,atis,train
2150,i want to fly from philadelphia to dallas and make a stopover in atlanta,flight,atis,train
2151,i would like to fly from pittsburgh to atlanta,flight,atis,train
2152,chicago to milwaukee,flight,atis,train
2153,show me early friday morning flights from san francisco to boston,flight,atis,train
2154,what flights are available from atlanta to washington dc on wednesday,flight,atis,train
2156,american flights from san francisco please,flight,atis,train
2157,show me all flights from pittsburgh to baltimore,flight,atis,train
2158,show me the flights from boston to denver,flight,atis,train
2159,do you have the fare for traveling from oakland airport to oakland downtown,airfare,atis,train
2160,okay give me the flights that leave denver after 7 pm next monday arriving in boston,flight,atis,train
2161,please list the flight times for boston to pittsburgh,flight_time,atis,train
2162,what are fare codes qw and qx,abbreviation,atis,train
2163,what flights leave pittsburgh for denver on monday night,flight,atis,train
2164,i need the cheapest direct flight from atlanta to denver leaving on may seventh,flight,atis,train
2165,show me the flights from los angeles to pittsburgh which arrive at pittsburgh on monday,flight,atis,train
2166,list flights from atlanta to boston on wednesday afternoon,flight,atis,train
2167,what is your earliest morning flight from indianapolis to charlotte,flight,atis,train
2169,i would like the first flight from toronto to montreal next friday,flight,atis,train
2170,i would like a nonstop flight from st. petersburg to charlotte leaving in the afternoon,flight,atis,train
2171,display flights from dallas to atlanta which depart between 2 pm and 6 pm,flight,atis,train
2172,what is the earliest flight that goes from atlanta to washington on thursday,flight,atis,train
2173,list flights from pittsburgh to baltimore on thursday morning nonstop,flight,atis,train
2174,i 'm interested in a flight from pittsburgh to atlanta,flight,atis,train
2175,which transcontinental flight on united airlines from boston to dallas makes a stopover in philadelphia,flight,atis,train
2176,how many people fit on a 73s,capacity,atis,train
2177,flights from cincinnati to los angeles departing after 718 am,flight,atis,train
2178,show me all flights that go from new york to miami on tuesday and go from miami to new york on sunday,flight,atis,train
2179,round trip fares from denver to philadelphia under 1000 dollars,airfare,atis,train
2181,give me the flights from pittsburgh to los angeles on thursday evening,flight,atis,train
2182,are there any american airlines flights flying into pittsburgh between 12 and 4 in the afternoon,flight,atis,train
2183,show me all flights from dallas to pittsburgh which leave on monday after 8 o'clock am,flight,atis,train
2184,show me flights from baltimore to philadelphia,flight,atis,train
2185,show me all flights between san francisco and philadelphia on september fifteenth with departure time after 12 pm,flight,atis,train
2187,list all daily flights between boston and oakland and between oakland and boston using delta airlines,flight,atis,train
2188,i would like to find flights from columbus to minneapolis on monday june fourteenth early in the morning or in the evening sunday june thirteenth thank you,flight,atis,train
2189,list the total number of flights between all airports by delta,quantity,atis,train
2191,i need a connecting flight on continental on june fifth from chicago to seattle,flight,atis,train
2192,i want to leave before 8 in the morning what flight should i take to atlanta from boston,flight,atis,train
2194,does delta aircraft fly dc10,aircraft,atis,train
2195,what are the flights from boston to baltimore,flight,atis,train
2196,information on a flight from san francisco to philadelphia,flight,atis,train
2197,what flights go from boston to san francisco with a stop in dallas,flight,atis,train
2198,i would like the flight from atlanta to denver that has the cheapest one way fare,flight,atis,train
