,text,intent,domain,dataset
3821,did i spend a lot on shoes recently,spending_history,banking,train
3822,how much have i spent on shoes,spending_history,banking,train
3823,have i have been spending a lot of money on shoes,spending_history,banking,train
3824,what is the total i spent on shoes recently,spending_history,banking,train
3825,what have i spent over the last few days,spending_history,banking,train
3826,how much have i spent recently,spending_history,banking,train
3827,how much money have i dropped recently,spending_history,banking,train
3828,how much money have i spent this month,spending_history,banking,train
3829,what's the amount of money i spent yesterday,spending_history,banking,train
3830,could you tell me how much i've spent over the past two weeks,spending_history,banking,train
3831,how much money have i spent this week,spending_history,banking,train
3832,could you tell me how much money i spent last week,spending_history,banking,train
3833,please tell me how much i have spent recently,spending_history,banking,train
3834,how much did i spend last week,spending_history,banking,train
3835,can you tell me my spending history from last week,spending_history,banking,train
3836,i want to know how much i spent last week,spending_history,banking,train
3837,i want to know my recent spending,spending_history,banking,train
3838,how much have i paid for rent in the last 6 months,spending_history,banking,train
3839,how much money have i spent on groceries recently,spending_history,banking,train
3840,how much did i spend on groceries today,spending_history,banking,train
3841,how much have i spent eating out this week,spending_history,banking,train
3842,what chunk of my income have i spent on rent this year,spending_history,banking,train
3843,what's it been costing me to buy three packs a day,spending_history,banking,train
3844,what have car repairs ran me this month,spending_history,banking,train
3845,what has gas cost me this week,spending_history,banking,train
3846,what did car insurance run me this year,spending_history,banking,train
3847,what's the total amount i've spent eating out in the last two weeks,spending_history,banking,train
3848,how much have i spent on alcohol recently,spending_history,banking,train
3849,how much have i spent on books recently,spending_history,banking,train
3850,how much have i spent on food recently,spending_history,banking,train
3851,how much have i spent on bills recently,spending_history,banking,train
3852,how much have i spent on clothes recently,spending_history,banking,train
3853,i need to know my total spending on amazon for november and december 2018,spending_history,banking,train
3854,please list my total spending on grocery shopping for the last two months,spending_history,banking,train
3855,how much have i spent on starbucks since the beginning of 2019,spending_history,banking,train
3856,what is my total spent on dining out for the month of january,spending_history,banking,train
3857,what is the total amount that i have spent on the cash app for this month so far,spending_history,banking,train
3858,have i spent a lot on food recently,spending_history,banking,train
3859,i need to know what i have spent on food recently,spending_history,banking,train
3860,can you tell me what i have spent on food recently,spending_history,banking,train
3861,what have i spent on food recently,spending_history,banking,train
3862,what is the amount i have spent on food recently,spending_history,banking,train
3863,how much have i lately spent on eating out,spending_history,banking,train
3864,what have i spent lately in child care,spending_history,banking,train
3865,how much have i spent lately on food,spending_history,banking,train
3866,how much money have i recently spent on entertainment,spending_history,banking,train
3867,how much have i paid in medical expenses recently,spending_history,banking,train
3868,how much did i spend on gas last week,spending_history,banking,train
3869,can you tell me what i spend on gas for the past two weeks,spending_history,banking,train
3870,yesterday what did i spend on lunch,spending_history,banking,train
3871,i need to know what i spend on utilities for the last year,spending_history,banking,train
3872,what did i spend on groceries this month,spending_history,banking,train
3873,have i been giving lot of money to food to food lately,spending_history,banking,train
3874,how much money did i use to spend on catering five hours ago,spending_history,banking,train
3875,how much did i spend on gear two weeks ago,spending_history,banking,train
3876,have i been spending a lot on roast beef lately,spending_history,banking,train
3877,have i been spending a ton of money on movies lately,spending_history,banking,train
3878,how much money did i spend on tent equipment four hours ago,spending_history,banking,train
3879,how much did i spend on furniture last week,spending_history,banking,train
3880,how much did i spend on petrol 2 days ago,spending_history,banking,train
3881,how much money did i spend on food last month,spending_history,banking,train
3882,would please let me know how much i spent on food in january,spending_history,banking,train
3883,could you check my account and let me know how much i spent on food in january,spending_history,banking,train
3884,please check and tell me the amount i spent on food last month,spending_history,banking,train
3885,let me know the amount i spent on food last month,spending_history,banking,train
3886,i have been spending a lot on food out lately,spending_history,banking,train
3887,i have spent a lot on groceries lately,spending_history,banking,train
3888,i spent a lot on vacations recently,spending_history,banking,train
3889,i have been spending a lot on utility bills lately,spending_history,banking,train
3890,i have been spending a lot on insurance lately,spending_history,banking,train
3891,did i go out to eat more than usual,spending_history,banking,train
3892,have i been spending more money at restaurants,spending_history,banking,train
3893,how much did i spend on food,spending_history,banking,train
3894,how much do i spend going out to eat,spending_history,banking,train
3895,what's my going out to eat tab this month vs last month,spending_history,banking,train
3896,how much did i spend shopping for clothes today,spending_history,banking,train
3897,how much did i spend the past 3 days,spending_history,banking,train
3898,how much did i spend on gas the past month,spending_history,banking,train
3899,how much have i spent on food in the past week,spending_history,banking,train
3900,have they approved my vacation request yet,pto_request_status,work,train
3901,give me the status of my vacation request,pto_request_status,work,train
3902,am i going to be able to get my vacation request,pto_request_status,work,train
3903,i want to check on my vacation request,pto_request_status,work,train
3904,is my vacation approved yet,pto_request_status,work,train
3905,"my vacation, has it been approved yet",pto_request_status,work,train
3906,have i been approved for vacation yet,pto_request_status,work,train
3907,am i approved for vacation yet,pto_request_status,work,train
3908,did they approve my day off request,pto_request_status,work,train
3909,is my day off approved,pto_request_status,work,train
3910,did they say yes to my day off request,pto_request_status,work,train
