,text,intent,domain,dataset
3522,replay the last utterance said.,general_repeat,general,train
3523,please speak that one more again.,general_repeat,general,train
3524,i need to hear that sentence said again.,general_repeat,general,train
3525,can you speak once again please.,general_repeat,general,train
3526,tell me that one more time please.,general_repeat,general,train
3527,what's that.,general_repeat,general,train
3528,say it one more time please.,general_repeat,general,train
3529,tell me again.,general_repeat,general,train
3530,please can you say it one more time again.,general_repeat,general,train
3531,tell me what i said one more time again please.,general_repeat,general,train
3532,speak one more time please.,general_repeat,general,train
3533,could you tell me once again please.,general_repeat,general,train
3534,will you speak one more time again.,general_repeat,general,train
3535,i would like to hear what said again.,general_repeat,general,train
3536,let's try it again.,general_repeat,general,train
3537,could you speak once more please.,general_repeat,general,train
3538,please will you say that one more again.,general_repeat,general,train
3539,speak again please.,general_repeat,general,train
3540,tell me one more time again please.,general_repeat,general,train
3541,i'd like to hear that sentence spoke again.,general_repeat,general,train
3542,will you say what you have just said once more please.,general_repeat,general,train
3543,could you say the sentence spoken once again please.,general_repeat,general,train
3544,what is that one more time.,general_repeat,general,train
3545,please let's try it one more time again.,general_repeat,general,train
3546,could you speak one more again please.,general_repeat,general,train
3547,retry it please.,general_repeat,general,train
3548,let's try what you have said again.,general_repeat,general,train
3549,please will you try again.,general_repeat,general,train
3550,please will you reset.,general_repeat,general,train
3551,i would like to hear your last the procedure said again.,general_repeat,general,train
3552,please try what you've just said again.,general_repeat,general,train
3553,retry the instruction spoke please.,general_repeat,general,train
3554,will you retry please.,general_repeat,general,train
3555,could you speak it one more again please.,general_repeat,general,train
3556,try it one more time please.,general_repeat,general,train
3557,what is that once again.,general_repeat,general,train
3558,would you try the last one spoken one more time again please.,general_repeat,general,train
3559,let us try it one more again please.,general_repeat,general,train
3560,say again.,general_repeat,general,train
3561,start over.,general_repeat,general,train
3562,please would you speak one more again.,general_repeat,general,train
3563,i want to hear what you have said again.,general_repeat,general,train
3564,can you say one more again.,general_repeat,general,train
3565,let us do it again.,general_repeat,general,train
3566,repeat that.,general_repeat,general,train
3567,stop and start over.,general_repeat,general,train
3568,please could you replay.,general_repeat,general,train
3569,please would you tell me one more time again.,general_repeat,general,train
3570,could you speak the last utterance said once more.,general_repeat,general,train
3571,would you replay please.,general_repeat,general,train
3572,please try your last sentence you said once again.,general_repeat,general,train
3573,tell me one more again please.,general_repeat,general,train
3574,what was that one more time.,general_repeat,general,train
3575,can you replay your phrase you just said.,general_repeat,general,train
3576,let's do it again please.,general_repeat,general,train
3577,tell me that words spoke again please.,general_repeat,general,train
3578,i would like to hear again.,general_repeat,general,train
3579,could you say one more time please.,general_repeat,general,train
3580,would you do it again please.,general_repeat,general,train
3581,tell me it one more time again please.,general_repeat,general,train
3582,repeat what i've just said please.,general_repeat,general,train
3583,will you say once again.,general_repeat,general,train
3584,i'd like to hear what you have said again.,general_repeat,general,train
3585,could you speak that once more.,general_repeat,general,train
3586,will you replay what you have said please.,general_repeat,general,train
3587,would you tell me it one more time please.,general_repeat,general,train
3588,will you do it again please.,general_repeat,general,train
3589,will you tell me again please.,general_repeat,general,train
3590,i want to hear what i've just said again.,general_repeat,general,train
3591,tell me again please.,general_repeat,general,train
3592,could you tell me the last spoke once again.,general_repeat,general,train
3593,will you speak it once again.,general_repeat,general,train
3594,could you tell me again please.,general_repeat,general,train
3595,beg your pardon.,general_repeat,general,train
3596,let us try your last things once more please.,general_repeat,general,train
3597,please tell me it once again.,general_repeat,general,train
3598,let's try what you said one more time again please.,general_repeat,general,train
3599,i need to hear that sentence again.,general_repeat,general,train
3600,would you try that words spoke one more time again.,general_repeat,general,train
3601,could you tell me it once again please.,general_repeat,general,train
